ID,team_id,country,team_code,confederation_name,region_name,tournament_id,tournament_name,year,matches_played,total_goals,stage_reached,hist_avg_goals,hist_total_goals,hist_appearances,hist_avg_matches,hist_last_goals,hist_last3_avg_goals,conf_year_avg_goals,conf_avg_goals,conf_size,confederation_encoded,region_encoded,country_encoded,stage_encoded,hist_momentum,hist_consistency,goals_per_match,hist_goals_per_match,is_host,conf_strength_vs_era
WC-2006_SAU,T-63,Saudi Arabia,SAU,Asian Football Confederation,Middle East,WC-2006,2006 FIFA Men's World Cup,2006,3,2,group stage,2.3333333333333335,7,3,3.3333333333333335,0.0,2.3333333333333335,2.8,2.727272727272727,5,0,6,60,0,-2,2.5166114784235836,0.6666666666666666,2.3333333333333335,0,-1.7937500000000002
WC-2018_SAU,T-63,Saudi Arabia,SAU,Asian Football Confederation,Middle East,WC-2018,2018 FIFA Men's World Cup,2018,3,2,group stage,2.25,9,4,3.25,2.0,1.3333333333333333,3.0,2.727272727272727,5,0,6,60,0,2,2.0615528128088303,0.6666666666666666,2.25,0,-2.28125
WC-2022_SAU,T-63,Saudi Arabia,SAU,Asian Football Confederation,Middle East,WC-2022,2022 FIFA Men's World Cup,2022,3,3,group stage,2.2,11,5,3.2,2.0,1.3333333333333333,3.6666666666666665,2.727272727272727,6,0,6,60,0,0,1.7888543819998317,1.0,2.2,0,-1.7083333333333335
WC-1954_SCO,T-64,Scotland,SCO,Union of European Football Associations,Europe,WC-1954,1954 FIFA Men's World Cup,1954,2,0,group stage,6.507244366894423,0,0,3.762046133160229,6.719457013574661,6.6455505279034695,9.5,6.4903474903474905,12,5,4,61,0,0,4.25745142161159,0.0,0.0,0,0.75
WC-1958_SCO,T-64,Scotland,SCO,Union of European Football Associations,Europe,WC-1958,1958 FIFA Men's World Cup,1958,3,4,group stage,0.0,0,1,2.0,0.0,0.0,7.916666666666667,6.4903474903474905,12,5,4,61,0,0,4.25745142161159,1.3333333333333333,0.0,0,0.04166666666666696
WC-1974_SCO,T-64,Scotland,SCO,Union of European Football Associations,Europe,WC-1974,1974 FIFA Men's World Cup,1974,3,3,group stage,2.0,4,2,2.5,4.0,2.0,8.666666666666666,6.4903474903474905,9,5,4,61,0,4,2.8284271247461903,1.0,2.0,0,2.604166666666666
WC-1978_SCO,T-64,Scotland,SCO,Union of European Football Associations,Europe,WC-1978,1978 FIFA Men's World Cup,1978,3,5,group stage,2.3333333333333335,7,3,2.6666666666666665,3.0,2.3333333333333335,6.3,6.4903474903474905,10,5,4,61,0,-1,2.081665999466133,1.6666666666666667,2.3333333333333335,0,-0.07500000000000018
WC-1982_SCO,T-64,Scotland,SCO,Union of European Football Associations,Europe,WC-1982,1982 FIFA Men's World Cup,1982,3,8,group stage,3.0,12,4,2.75,5.0,4.0,7.5,6.4903474903474905,14,5,4,61,0,2,2.160246899469287,2.6666666666666665,3.0,0,1.416666666666667
WC-1986_SCO,T-64,Scotland,SCO,Union of European Football Associations,Europe,WC-1986,1986 FIFA Men's World Cup,1986,3,1,group stage,4.0,20,5,2.8,8.0,5.333333333333333,6.214285714285714,6.4903474903474905,14,5,4,61,0,3,2.9154759474226504,0.3333333333333333,4.0,0,0.7142857142857144
WC-1990_SCO,T-64,Scotland,SCO,Union of European Football Associations,Europe,WC-1990,1990 FIFA Men's World Cup,1990,3,2,group stage,3.5,21,6,2.8333333333333335,1.0,4.666666666666667,5.928571428571429,6.4903474903474905,14,5,4,61,0,-7,2.8809720581775866,0.6666666666666666,3.5,0,1.1369047619047619
WC-1998_SCO,T-64,Scotland,SCO,Union of European Football Associations,Europe,WC-1998,1998 FIFA Men's World Cup,1998,3,2,group stage,3.2857142857142856,23,7,2.857142857142857,2.0,3.6666666666666665,6.8,6.4903474903474905,15,5,4,61,0,1,2.690370836538197,0.6666666666666666,3.2857142857142856,0,1.4562499999999998
WC-2002_SEN,T-65,Senegal,SEN,Confederation of African Football,Africa,WC-2002,2002 FIFA Men's World Cup,2002,5,7,quarter-finals,3.499206349206349,0,0,3.3259920634920634,3.1944444444444446,3.398148148148148,3.2,3.204081632653061,5,1,0,62,3,0,1.7966456998631248,1.4,0.0,0,-1.8312499999999998
WC-2018_SEN,T-65,Senegal,SEN,Confederation of African Football,Africa,WC-2018,2018 FIFA Men's World Cup,2018,3,4,group stage,7.0,7,1,5.0,7.0,7.0,3.2,3.204081632653061,5,1,0,62,0,0,1.7966456998631248,1.3333333333333333,7.0,0,-2.08125
WC-2022_SEN,T-65,Senegal,SEN,Confederation of African Football,Africa,WC-2022,2022 FIFA Men's World Cup,2022,4,5,round of 16,5.5,11,2,4.0,4.0,5.5,4.2,3.204081632653061,5,1,0,62,2,-3,2.1213203435596424,1.25,5.5,0,-1.1749999999999998
WC-2010_SRB,T-66,Serbia,SRB,Union of European Football Associations,Europe,WC-2010,2010 FIFA Men's World Cup,2010,3,2,group stage,6.507244366894423,0,0,3.762046133160229,6.719457013574661,6.6455505279034695,5.153846153846154,6.4903474903474905,13,5,4,63,0,0,4.25745142161159,0.6666666666666666,0.0,0,0.6225961538461542
WC-2018_SRB,T-66,Serbia,SRB,Union of European Football Associations,Europe,WC-2018,2018 FIFA Men's World Cup,2018,3,2,group stage,2.0,2,1,3.0,2.0,2.0,7.285714285714286,6.4903474903474905,14,5,4,63,0,0,4.25745142161159,0.6666666666666666,2.0,0,2.0044642857142856
WC-2022_SRB,T-66,Serbia,SRB,Union of European Football Associations,Europe,WC-2022,2022 FIFA Men's World Cup,2022,3,5,group stage,2.0,4,2,3.0,2.0,2.0,6.923076923076923,6.4903474903474905,13,5,4,63,0,0,0.0,1.6666666666666667,2.0,0,1.5480769230769234
WC-2006_SCG,T-67,Serbia and Montenegro,SCG,Union of European Football Associations,Europe,WC-2006,2006 FIFA Men's World Cup,2006,3,2,group stage,6.507244366894423,0,0,3.762046133160229,6.719457013574661,6.6455505279034695,5.785714285714286,6.4903474903474905,14,5,4,64,0,0,4.25745142161159,0.6666666666666666,0.0,0,1.1919642857142856
WC-2010_SVK,T-68,Slovakia,SVK,Union of European Football Associations,Europe,WC-2010,2010 FIFA Men's World Cup,2010,4,5,round of 16,6.507244366894423,0,0,3.762046133160229,6.719457013574661,6.6455505279034695,5.153846153846154,6.4903474903474905,13,5,4,65,2,0,4.25745142161159,1.25,0.0,0,0.6225961538461542
WC-2002_SVN,T-69,Slovenia,SVN,Union of European Football Associations,Europe,WC-2002,2002 FIFA Men's World Cup,2002,3,2,group stage,6.507244366894423,0,0,3.762046133160229,6.719457013574661,6.6455505279034695,5.6,6.4903474903474905,15,5,4,66,0,0,4.25745142161159,0.6666666666666666,0.0,0,0.5687499999999996
WC-2010_SVN,T-69,Slovenia,SVN,Union of European Football Associations,Europe,WC-2010,2010 FIFA Men's World Cup,2010,3,3,group stage,2.0,2,1,3.0,2.0,2.0,5.153846153846154,6.4903474903474905,13,5,4,66,0,0,4.25745142161159,1.0,2.0,0,0.6225961538461542
WC-1998_ZAF,T-70,South Africa,ZAF,Confederation of African Football,Africa,WC-1998,1998 FIFA Men's World Cup,1998,3,3,group stage,3.499206349206349,0,0,3.3259920634920634,3.1944444444444446,3.398148148148148,3.4,3.204081632653061,5,1,0,67,0,0,1.7966456998631248,1.0,0.0,0,-1.94375
WC-2002_ZAF,T-70,South Africa,ZAF,Confederation of African Football,Africa,WC-2002,2002 FIFA Men's World Cup,2002,3,5,group stage,3.0,3,1,3.0,3.0,3.0,3.2,3.204081632653061,5,1,0,67,0,0,1.7966456998631248,1.6666666666666667,3.0,0,-1.8312499999999998
WC-2010_ZAF,T-70,South Africa,ZAF,Confederation of African Football,Africa,WC-2010,2010 FIFA Men's World Cup,2010,3,3,group stage,4.0,8,2,3.0,5.0,4.0,2.8333333333333335,3.204081632653061,6,1,0,67,0,2,1.4142135623730951,1.0,4.0,1,-1.6979166666666665
WC-1954_KOR,T-71,South Korea,KOR,Asian Football Confederation,East Asia,WC-1954,1954 FIFA Men's World Cup,1954,2,0,group stage,2.5287698412698414,0,0,3.2121775793650795,2.875,2.75,0.0,2.727272727272727,1,0,3,68,0,0,1.9742978550286596,0.0,0.0,0,-8.75
WC-1986_KOR,T-71,South Korea,KOR,Asian Football Confederation,East Asia,WC-1986,1986 FIFA Men's World Cup,1986,3,4,group stage,0.0,0,1,2.0,0.0,0.0,2.5,2.727272727272727,2,0,3,68,0,0,1.9742978550286596,1.3333333333333333,0.0,0,-3.0
WC-1990_KOR,T-71,South Korea,KOR,Asian Football Confederation,East Asia,WC-1990,1990 FIFA Men's World Cup,1990,3,1,group stage,2.0,4,2,2.5,4.0,2.0,1.5,2.727272727272727,2,0,3,68,0,4,2.8284271247461903,0.3333333333333333,2.0,0,-3.291666666666667
WC-1994_KOR,T-71,South Korea,KOR,Asian Football Confederation,East Asia,WC-1994,1994 FIFA Men's World Cup,1994,3,4,group stage,1.6666666666666667,5,3,2.6666666666666665,1.0,1.6666666666666667,4.5,2.727272727272727,2,0,3,68,0,-3,2.0816659994661326,1.3333333333333333,1.6666666666666667,0,-1.375
WC-1998_KOR,T-71,South Korea,KOR,Asian Football Confederation,East Asia,WC-1998,1998 FIFA Men's World Cup,1998,3,2,group stage,2.25,9,4,2.75,4.0,3.0,1.75,2.727272727272727,4,0,3,68,0,3,2.0615528128088303,0.6666666666666666,2.25,0,-3.59375
WC-2002_KOR,T-71,South Korea,KOR,Asian Football Confederation,East Asia,WC-2002,2002 FIFA Men's World Cup,2002,7,8,third-place match,2.2,11,5,2.8,2.0,2.3333333333333335,3.25,2.727272727272727,4,0,3,68,5,-2,1.7888543819998317,1.1428571428571428,2.2,1,-1.78125
WC-2006_KOR,T-71,South Korea,KOR,Asian Football Confederation,East Asia,WC-2006,2006 FIFA Men's World Cup,2006,3,3,group stage,3.1666666666666665,19,6,3.5,8.0,4.666666666666667,2.8,2.727272727272727,5,0,3,68,0,6,2.8577380332470415,1.0,3.1666666666666665,0,-1.7937500000000002
WC-2010_KOR,T-71,South Korea,KOR,Asian Football Confederation,East Asia,WC-2010,2010 FIFA Men's World Cup,2010,4,6,round of 16,3.142857142857143,22,7,3.4285714285714284,3.0,4.333333333333333,3.5,2.727272727272727,4,0,3,68,2,-5,2.6095064302514777,1.5,3.142857142857143,0,-1.03125
WC-2014_KOR,T-71,South Korea,KOR,Asian Football Confederation,East Asia,WC-2014,2014 FIFA Men's World Cup,2014,3,3,group stage,3.5,28,8,3.5,6.0,5.666666666666667,2.25,2.727272727272727,4,0,3,68,0,3,2.6186146828319083,1.0,3.5,0,-3.09375
WC-2018_KOR,T-71,South Korea,KOR,Asian Football Confederation,East Asia,WC-2018,2018 FIFA Men's World Cup,2018,3,3,group stage,3.4444444444444446,31,9,3.4444444444444446,3.0,4.0,3.0,2.727272727272727,5,0,3,68,0,-3,2.455153310442706,1.0,3.4444444444444446,0,-2.28125
WC-2022_KOR,T-71,South Korea,KOR,Asian Football Confederation,East Asia,WC-2022,2022 FIFA Men's World Cup,2022,4,5,round of 16,3.4,34,10,3.4,3.0,4.0,3.6666666666666665,2.727272727272727,6,0,3,68,2,0,2.3190036174568114,1.25,3.4,0,-1.7083333333333335
WC-1958_SUN,T-72,Soviet Union,SUN,Union of European Football Associations,"Europe, Asia",WC-1958,1958 FIFA Men's World Cup,1958,5,5,quarter-finals,6.507244366894423,0,0,3.762046133160229,6.719457013574661,6.6455505279034695,7.916666666666667,6.4903474903474905,12,5,5,69,3,0,4.25745142161159,1.0,0.0,0,0.04166666666666696
WC-1962_SUN,T-72,Soviet Union,SUN,Union of European Football Associations,"Europe, Asia",WC-1962,1962 FIFA Men's World Cup,1962,4,9,quarter-finals,5.0,5,1,5.0,5.0,5.0,5.1,6.4903474903474905,10,5,5,69,3,0,4.25745142161159,2.25,5.0,0,-0.46250000000000036
WC-1966_SUN,T-72,Soviet Union,SUN,Union of European Football Associations,"Europe, Asia",WC-1966,1966 FIFA Men's World Cup,1966,6,10,third-place match,7.0,14,2,4.5,9.0,7.0,7.1,6.4903474903474905,10,5,5,69,5,4,2.8284271247461903,1.6666666666666667,7.0,0,1.5374999999999996
WC-1970_SUN,T-72,Soviet Union,SUN,Union of European Football Associations,"Europe, Asia",WC-1970,1970 FIFA Men's World Cup,1970,4,6,quarter-finals,8.0,24,3,5.0,10.0,8.0,5.5,6.4903474903474905,10,5,5,69,3,1,2.6457513110645907,1.5,8.0,0,-0.4375
WC-1982_SUN,T-72,Soviet Union,SUN,Union of European Football Associations,"Europe, Asia",WC-1982,1982 FIFA Men's World Cup,1982,5,7,second group stage,7.5,30,4,4.75,6.0,8.333333333333334,7.5,6.4903474903474905,14,5,5,69,1,-4,2.3804761428476167,1.4,7.5,0,1.416666666666667
WC-1986_SUN,T-72,Soviet Union,SUN,Union of European Football Associations,"Europe, Asia",WC-1986,1986 FIFA Men's World Cup,1986,4,12,round of 16,7.4,37,5,4.8,7.0,7.666666666666667,6.214285714285714,6.4903474903474905,14,5,5,69,2,1,2.073644135332772,3.0,7.4,0,0.7142857142857144
WC-1990_SUN,T-72,Soviet Union,SUN,Union of European Football Associations,"Europe, Asia",WC-1990,1990 FIFA Men's World Cup,1990,3,4,group stage,8.166666666666666,49,6,4.666666666666667,12.0,8.333333333333334,5.928571428571429,6.4903474903474905,14,5,5,69,0,5,2.6394443859772205,1.3333333333333333,8.166666666666666,0,1.1369047619047619
WC-1934_ESP,T-73,Spain,ESP,Union of European Football Associations,Europe,WC-1934,1934 FIFA Men's World Cup,1934,3,4,quarter-finals,6.507244366894423,0,0,3.762046133160229,6.719457013574661,6.6455505279034695,5.333333333333333,6.4903474903474905,12,5,4,70,3,0,4.25745142161159,1.3333333333333333,0.0,0,0.958333333333333
WC-1950_ESP,T-73,Spain,ESP,Union of European Football Associations,Europe,WC-1950,1950 FIFA Men's World Cup,1950,6,10,final round,4.0,4,1,3.0,4.0,4.0,6.333333333333333,6.4903474903474905,6,5,4,70,5,0,4.25745142161159,1.6666666666666667,4.0,0,-0.4358974358974361
WC-1962_ESP,T-73,Spain,ESP,Union of European Football Associations,Europe,WC-1962,1962 FIFA Men's World Cup,1962,3,2,group stage,7.0,14,2,4.5,10.0,7.0,5.1,6.4903474903474905,10,5,4,70,0,6,4.242640687119285,0.6666666666666666,7.0,0,-0.46250000000000036
WC-1966_ESP,T-73,Spain,ESP,Union of European Football Associations,Europe,WC-1966,1966 FIFA Men's World Cup,1966,3,4,group stage,5.333333333333333,16,3,4.0,2.0,5.333333333333333,7.1,6.4903474903474905,10,5,4,70,0,-8,4.163331998932266,1.3333333333333333,5.333333333333333,0,1.5374999999999996
WC-1978_ESP,T-73,Spain,ESP,Union of European Football Associations,Europe,WC-1978,1978 FIFA Men's World Cup,1978,3,2,group stage,5.0,20,4,3.75,4.0,5.333333333333333,6.3,6.4903474903474905,10,5,4,70,0,2,3.4641016151377544,0.6666666666666666,5.0,0,-0.07500000000000018
WC-1982_ESP,T-73,Spain,ESP,Union of European Football Associations,Europe,WC-1982,1982 FIFA Men's World Cup,1982,5,4,second group stage,4.4,22,5,3.6,2.0,2.6666666666666665,7.5,6.4903474903474905,14,5,4,70,1,-2,3.286335345030997,0.8,4.4,1,1.416666666666667
WC-1986_ESP,T-73,Spain,ESP,Union of European Football Associations,Europe,WC-1986,1986 FIFA Men's World Cup,1986,5,11,quarter-finals,4.333333333333333,26,6,3.8333333333333335,4.0,3.3333333333333335,6.214285714285714,6.4903474903474905,14,5,4,70,3,2,2.9439202887759492,2.2,4.333333333333333,0,0.7142857142857144
WC-1990_ESP,T-73,Spain,ESP,Union of European Football Associations,Europe,WC-1990,1990 FIFA Men's World Cup,1990,4,6,round of 16,5.285714285714286,37,7,4.0,11.0,5.666666666666667,5.928571428571429,6.4903474903474905,14,5,4,70,2,7,3.6839419880650364,1.5,5.285714285714286,0,1.1369047619047619
WC-1994_ESP,T-73,Spain,ESP,Union of European Football Associations,Europe,WC-1994,1994 FIFA Men's World Cup,1994,5,10,quarter-finals,5.375,43,8,4.0,6.0,7.0,6.846153846153846,6.4903474903474905,13,5,4,70,3,-5,3.420004177106889,2.0,5.375,0,0.9711538461538458
WC-1998_ESP,T-73,Spain,ESP,Union of European Football Associations,Europe,WC-1998,1998 FIFA Men's World Cup,1998,3,8,group stage,5.888888888888889,53,9,4.111111111111111,10.0,9.0,6.8,6.4903474903474905,15,5,4,70,0,4,3.5512126254437524,2.6666666666666665,5.888888888888889,0,1.4562499999999998
WC-2002_ESP,T-73,Spain,ESP,Union of European Football Associations,Europe,WC-2002,2002 FIFA Men's World Cup,2002,5,10,quarter-finals,6.1,61,10,4.0,8.0,8.0,5.6,6.4903474903474905,15,5,4,70,3,-2,3.4140233677518315,2.0,6.1,0,0.5687499999999996
WC-2006_ESP,T-73,Spain,ESP,Union of European Football Associations,Europe,WC-2006,2006 FIFA Men's World Cup,2006,4,9,round of 16,6.454545454545454,71,11,4.090909090909091,10.0,9.333333333333334,5.785714285714286,6.4903474903474905,14,5,4,70,2,2,3.445682410311094,2.25,6.454545454545454,0,1.1919642857142856
WC-2010_ESP,T-73,Spain,ESP,Union of European Football Associations,Europe,WC-2010,2010 FIFA Men's World Cup,2010,7,8,final,6.666666666666667,80,12,4.083333333333333,9.0,9.0,5.153846153846154,6.4903474903474905,13,5,4,70,6,-1,3.366501646120693,1.1428571428571428,6.666666666666667,0,0.6225961538461542
WC-2014_ESP,T-73,Spain,ESP,Union of European Football Associations,Europe,WC-2014,2014 FIFA Men's World Cup,2014,3,4,group stage,6.769230769230769,88,13,4.3076923076923075,8.0,9.0,6.384615384615385,6.4903474903474905,13,5,4,70,0,-1,3.244324432858253,1.3333333333333333,6.769230769230769,0,1.040865384615385
WC-2018_ESP,T-73,Spain,ESP,Union of European Football Associations,Europe,WC-2018,2018 FIFA Men's World Cup,2018,4,7,round of 16,6.571428571428571,92,14,4.214285714285714,4.0,7.0,7.285714285714286,6.4903474903474905,14,5,4,70,2,-4,3.20370664445674,1.75,6.571428571428571,0,2.0044642857142856
WC-2022_ESP,T-73,Spain,ESP,Union of European Football Associations,Europe,WC-2022,2022 FIFA Men's World Cup,2022,4,9,round of 16,6.6,99,15,4.2,7.0,6.333333333333333,6.923076923076923,6.4903474903474905,13,5,4,70,2,3,3.0891515247486883,2.25,6.6,0,1.5480769230769234
WC-1934_SWE,T-74,Sweden,SWE,Union of European Football Associations,Europe,WC-1934,1934 FIFA Men's World Cup,1934,2,4,quarter-finals,6.507244366894423,0,0,3.762046133160229,6.719457013574661,6.6455505279034695,5.333333333333333,6.4903474903474905,12,5,4,71,3,0,4.25745142161159,2.0,0.0,0,0.958333333333333
WC-1938_SWE,T-74,Sweden,SWE,Union of European Football Associations,Europe,WC-1938,1938 FIFA Men's World Cup,1938,3,11,third-place match,4.0,4,1,2.0,4.0,4.0,5.416666666666667,6.4903474903474905,12,5,4,71,5,0,4.25745142161159,3.6666666666666665,4.0,0,-0.18333333333333268
WC-1950_SWE,T-74,Sweden,SWE,Union of European Football Associations,Europe,WC-1950,1950 FIFA Men's World Cup,1950,5,11,final round,7.5,15,2,2.5,11.0,7.5,6.333333333333333,6.4903474903474905,6,5,4,71,5,7,4.949747468305833,2.2,7.5,0,-0.4358974358974361
WC-1958_SWE,T-74,Sweden,SWE,Union of European Football Associations,Europe,WC-1958,1958 FIFA Men's World Cup,1958,6,12,final,8.666666666666666,26,3,3.3333333333333335,11.0,8.666666666666666,7.916666666666667,6.4903474903474905,12,5,4,71,6,0,4.041451884327381,2.0,8.666666666666666,1,0.04166666666666696
WC-1970_SWE,T-74,Sweden,SWE,Union of European Football Associations,Europe,WC-1970,1970 FIFA Men's World Cup,1970,3,2,group stage,9.5,38,4,4.0,12.0,11.333333333333334,5.5,6.4903474903474905,10,5,4,71,0,1,3.696845502136472,0.6666666666666666,9.5,0,-0.4375
WC-1974_SWE,T-74,Sweden,SWE,Union of European Football Associations,Europe,WC-1974,1974 FIFA Men's World Cup,1974,6,7,second group stage,8.0,40,5,3.8,2.0,8.333333333333334,8.666666666666666,6.4903474903474905,9,5,4,71,1,-10,4.636809247747852,1.1666666666666667,8.0,0,2.604166666666666
WC-1978_SWE,T-74,Sweden,SWE,Union of European Football Associations,Europe,WC-1978,1978 FIFA Men's World Cup,1978,3,1,group stage,7.833333333333333,47,6,4.166666666666667,7.0,7.0,6.3,6.4903474903474905,10,5,4,71,0,5,4.167333280008532,0.3333333333333333,7.833333333333333,0,-0.07500000000000018
WC-1990_SWE,T-74,Sweden,SWE,Union of European Football Associations,Europe,WC-1990,1990 FIFA Men's World Cup,1990,3,3,group stage,6.857142857142857,48,7,4.0,1.0,3.3333333333333335,5.928571428571429,6.4903474903474905,14,5,4,71,0,-6,4.59813626840888,1.0,6.857142857142857,0,1.1369047619047619
WC-1994_SWE,T-74,Sweden,SWE,Union of European Football Associations,Europe,WC-1994,1994 FIFA Men's World Cup,1994,7,15,third-place match,6.375,51,8,3.875,3.0,3.6666666666666665,6.846153846153846,6.4903474903474905,13,5,4,71,5,2,4.470139019889969,2.142857142857143,6.375,0,0.9711538461538458
WC-2002_SWE,T-74,Sweden,SWE,Union of European Football Associations,Europe,WC-2002,2002 FIFA Men's World Cup,2002,4,5,round of 16,7.333333333333333,66,9,4.222222222222222,15.0,6.333333333333333,5.6,6.4903474903474905,15,5,4,71,2,12,5.07444578254611,1.25,7.333333333333333,0,0.5687499999999996
WC-2006_SWE,T-74,Sweden,SWE,Union of European Football Associations,Europe,WC-2006,2006 FIFA Men's World Cup,2006,4,3,round of 16,7.1,71,10,4.2,5.0,7.666666666666667,5.785714285714286,6.4903474903474905,14,5,4,71,2,-10,4.840798832148815,0.75,7.1,0,1.1919642857142856
WC-2018_SWE,T-74,Sweden,SWE,Union of European Football Associations,Europe,WC-2018,2018 FIFA Men's World Cup,2018,5,6,quarter-finals,6.7272727272727275,74,11,4.181818181818182,3.0,7.666666666666667,7.285714285714286,6.4903474903474905,14,5,4,71,3,-2,4.755857632244874,1.2,6.7272727272727275,0,2.0044642857142856
WC-1934_CHE,T-75,Switzerland,CHE,Union of European Football Associations,Europe,WC-1934,1934 FIFA Men's World Cup,1934,2,5,quarter-finals,6.507244366894423,0,0,3.762046133160229,6.719457013574661,6.6455505279034695,5.333333333333333,6.4903474903474905,12,5,4,72,3,0,4.25745142161159,2.5,0.0,0,0.958333333333333
WC-1938_CHE,T-75,Switzerland,CHE,Union of European Football Associations,Europe,WC-1938,1938 FIFA Men's World Cup,1938,3,5,quarter-finals,5.0,5,1,2.0,5.0,5.0,5.416666666666667,6.4903474903474905,12,5,4,72,3,0,4.25745142161159,1.6666666666666667,5.0,0,-0.18333333333333268
WC-1950_CHE,T-75,Switzerland,CHE,Union of European Football Associations,Europe,WC-1950,1950 FIFA Men's World Cup,1950,3,4,group stage,5.0,10,2,2.5,5.0,5.0,6.333333333333333,6.4903474903474905,6,5,4,72,0,0,0.0,1.3333333333333333,5.0,0,-0.4358974358974361
WC-1954_CHE,T-75,Switzerland,CHE,Union of European Football Associations,Europe,WC-1954,1954 FIFA Men's World Cup,1954,4,11,quarter-finals,4.666666666666667,14,3,2.6666666666666665,4.0,4.666666666666667,9.5,6.4903474903474905,12,5,4,72,3,-1,0.5773502691896258,2.75,4.666666666666667,1,0.75
WC-1962_CHE,T-75,Switzerland,CHE,Union of European Football Associations,Europe,WC-1962,1962 FIFA Men's World Cup,1962,3,2,group stage,6.25,25,4,3.0,11.0,6.666666666666667,5.1,6.4903474903474905,10,5,4,72,0,7,3.2015621187164243,0.6666666666666666,6.25,0,-0.46250000000000036
WC-1966_CHE,T-75,Switzerland,CHE,Union of European Football Associations,Europe,WC-1966,1966 FIFA Men's World Cup,1966,3,1,group stage,5.4,27,5,3.0,2.0,5.666666666666667,7.1,6.4903474903474905,10,5,4,72,0,-9,3.361547262794322,0.3333333333333333,5.4,0,1.5374999999999996
WC-1994_CHE,T-75,Switzerland,CHE,Union of European Football Associations,Europe,WC-1994,1994 FIFA Men's World Cup,1994,4,5,round of 16,4.666666666666667,28,6,3.0,1.0,4.666666666666667,6.846153846153846,6.4903474903474905,13,5,4,72,2,-1,3.5023801430836525,1.25,4.666666666666667,0,0.9711538461538458
WC-2006_CHE,T-75,Switzerland,CHE,Union of European Football Associations,Europe,WC-2006,2006 FIFA Men's World Cup,2006,4,4,round of 16,4.714285714285714,33,7,3.142857142857143,5.0,2.6666666666666665,5.785714285714286,6.4903474903474905,14,5,4,72,2,4,3.1997023671109224,1.0,4.714285714285714,0,1.1919642857142856
WC-2010_CHE,T-75,Switzerland,CHE,Union of European Football Associations,Europe,WC-2010,2010 FIFA Men's World Cup,2010,3,1,group stage,4.625,37,8,3.25,4.0,3.3333333333333335,5.153846153846154,6.4903474903474905,13,5,4,72,0,-1,2.9730936268953445,0.3333333333333333,4.625,0,0.6225961538461542
WC-2014_CHE,T-75,Switzerland,CHE,Union of European Football Associations,Europe,WC-2014,2014 FIFA Men's World Cup,2014,4,7,round of 16,4.222222222222222,38,9,3.2222222222222223,1.0,3.3333333333333335,6.384615384615385,6.4903474903474905,13,5,4,72,2,-3,3.032234233110042,1.75,4.222222222222222,0,1.040865384615385
WC-2018_CHE,T-75,Switzerland,CHE,Union of European Football Associations,Europe,WC-2018,2018 FIFA Men's World Cup,2018,4,5,round of 16,4.5,45,10,3.3,7.0,4.0,7.285714285714286,6.4903474903474905,14,5,4,72,2,6,2.9907264074877267,1.25,4.5,0,2.0044642857142856
WC-2022_CHE,T-75,Switzerland,CHE,Union of European Football Associations,Europe,WC-2022,2022 FIFA Men's World Cup,2022,4,5,round of 16,4.545454545454546,50,11,3.3636363636363638,5.0,4.333333333333333,6.923076923076923,6.4903474903474905,13,5,4,72,2,-2,2.841254524453463,1.25,4.545454545454546,0,1.5480769230769234
WC-2006_TGO,T-77,Togo,TGO,Confederation of African Football,Africa,WC-2006,2006 FIFA Men's World Cup,2006,3,1,group stage,3.499206349206349,0,0,3.3259920634920634,3.1944444444444446,3.398148148148148,2.8,3.204081632653061,5,1,0,73,0,0,1.7966456998631248,0.3333333333333333,0.0,0,-1.7937500000000002
WC-2006_TTO,T-78,Trinidad and Tobago,TTO,"Confederation of North, Central American and Caribbean Association Football",Caribbean,WC-2006,2006 FIFA Men's World Cup,2006,3,0,group stage,3.218856698856699,0,0,3.1099993260707546,3.3714285714285714,3.461904761904762,2.5,3.0869565217391304,4,2,1,74,0,0,1.914945701178401,0.0,0.0,0,-2.09375
WC-1978_TUN,T-79,Tunisia,TUN,Confederation of African Football,Africa,WC-1978,1978 FIFA Men's World Cup,1978,3,3,group stage,3.499206349206349,0,0,3.3259920634920634,3.1944444444444446,3.398148148148148,3.0,3.204081632653061,1,1,0,75,0,0,1.7966456998631248,1.0,0.0,0,-3.375
WC-1998_TUN,T-79,Tunisia,TUN,Confederation of African Football,Africa,WC-1998,1998 FIFA Men's World Cup,1998,3,1,group stage,3.0,3,1,3.0,3.0,3.0,3.4,3.204081632653061,5,1,0,75,0,0,1.7966456998631248,0.3333333333333333,3.0,0,-1.94375
WC-2002_TUN,T-79,Tunisia,TUN,Confederation of African Football,Africa,WC-2002,2002 FIFA Men's World Cup,2002,3,1,group stage,2.0,4,2,3.0,1.0,2.0,3.2,3.204081632653061,5,1,0,75,0,-2,1.4142135623730951,0.3333333333333333,2.0,0,-1.8312499999999998
WC-2006_TUN,T-79,Tunisia,TUN,Confederation of African Football,Africa,WC-2006,2006 FIFA Men's World Cup,2006,3,3,group stage,1.6666666666666667,5,3,3.0,1.0,1.6666666666666667,2.8,3.204081632653061,5,1,0,75,0,0,1.1547005383792517,1.0,1.6666666666666667,0,-1.7937500000000002
